X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,QualityOfLife,CODE_DEFINED,LAT,LONG,ObjectId
-8471214.32143807,5318238.76625264,2023/11/20 05:00:00+00,716,720,3100 E  GENESEE ST     ,True,DISORDERLY CONDUCT,43.0411590000001,-76.098213,3933
-8475495.16833891,5318871.72451361,2023/05/31 04:00:00+00,546,546,500 S  CROUSE AVE    ,False,SIMPLE ASSAULT,43.0453145210001,-76.136668502,3934
-8476557.32303767,5322664.79040832,2023/10/12 04:00:00+00,257,257,300 CRAIG ST     ,False,CRIMINAL MISCHIEF,43.070211,-76.1462099999999,3935
-8471182.26142472,5317690.45817652,2023/11/20 05:00:00+00,100,1000,200 LOCKSLEY RD     ,False,CRIMINAL MISCHIEF,43.037559,-76.097925,3936
-8479650.38518313,5314937.98429918,2023/05/31 04:00:00+00,1108,1110,900 GLENWOOD AVE    ,False,SIMPLE ASSAULT,43.0194840230001,-76.1739954499999,3937
-8476232.71540252,5311085.87335652,2023/11/20 05:00:00+00,1906,1906,100 W  WARRINGTON RD     ,False,SIMPLE ASSAULT,42.994179,-76.143294,3938
-8477068.09203839,5318174.76759874,2023/05/31 04:00:00+00,1719,1719,100 TEMPLE ST     ,True,SIMPLE ASSAULT,43.0407388180001,-76.150798316,3939
-8476707.42635038,5319200.73520718,2023/06/14 04:00:00+00,1500,1600,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,3940
-8479620.05618786,5322321.931704,2023/10/29 04:00:00+00,1229,1229,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,3941
-8473490.58238581,5320773.73852276,2023/11/21 05:00:00+00,1300,1400,600 ROBINSON ST     ,False,OFFN AGAINST FAMILY,43.0578,-76.118661,3942
-8474830.66177807,5319113.10622411,2023/05/31 04:00:00+00,1922,1922,1300 E  GENESEE ST     ,False,SIMPLE ASSAULT,43.0468991750001,-76.130699138,3943
-8477066.77668729,5312305.04100156,2023/11/21 05:00:00+00,100,755,300 SENECA ST     ,False,OFFN AGAINST FAMILY,43.002189,-76.1507865,3944
-8476381.99483967,5318133.21444758,2023/10/29 04:00:00+00,1517,1517,100 DABLON CT     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.040466,-76.1446349999999,3945
-8476189.13382187,5318142.81001696,2023/11/21 05:00:00+00,1615,1615,100 STEWART CT     ,False,SIMPLE ASSAULT,43.040529,-76.1429024999999,3946
-8477573.70883912,5321306.98157876,2023/05/31 04:00:00+00,2045,2045,1100 N  STATE ST     ,False,SIMPLE ASSAULT,43.0612999360001,-76.155340349,3947
-8479620.05618786,5322321.931704,2023/11/21 05:00:00+00,1223,1232,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,3948
-8482195.10577334,5320389.48231717,2023/06/01 04:00:00+00,37,37,300 ESSEX ST     ,False,SIMPLE ASSAULT,43.0552778140001,-76.196855064,3949
-8476222.19571064,5322105.25149323,2023/11/21 05:00:00+00,1730,1730,1200 BUTTERNUT ST     ,False,OFFN AGAINST FAMILY,43.066539,-76.1431995,3950
-8475701.13622487,5320682.19898866,2023/05/31 04:00:00+00,2250,2310,900 JAMES ST     ,False,SIMPLE ASSAULT,43.057199161,-76.138518743,3951
-8477351.81024346,5312347.50925592,2023/11/21 05:00:00+00,2110,2132,400 SENECA DR     ,False,SIMPLE ASSAULT,43.0024680000001,-76.1533469999999,3952
-8479345.04138586,5320192.37528778,2023/10/29 04:00:00+00,1713,1713,1000 W  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.0539840000001,-76.1712525,3953
-8479620.05618786,5322321.931704,2023/11/21 05:00:00+00,1700,1700,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,3954
-8476242.81152374,5321892.16314128,2023/06/01 04:00:00+00,738,738,100 SPRING ST     ,False,CRIMINAL MISCHIEF,43.0651405400001,-76.143384695,3955
-8479120.62129242,5316265.00770804,2023/11/21 05:00:00+00,2142,2142,300 CROSSETT ST     ,False,ALL OTHER OFFENSES,43.028199,-76.1692365,3956
-8476707.42635038,5319200.73520718,2023/06/14 04:00:00+00,1500,1600,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,3957
-8477835.71606994,5318178.45078948,2023/11/22 05:00:00+00,845,845,400 W  ONONDAGA ST     ,False,SIMPLE ASSAULT,43.040763,-76.1576939999999,3958
-8476414.95008436,5321377.97658277,2023/06/03 04:00:00+00,1632,1632,400 S  ALVORD ST     ,True,CRIMINAL MISCHIEF,43.0617658960001,-76.1449310419999,3959
-8476334.90658375,5320234.87939284,2023/11/22 05:00:00+00,1920,1920,600 JAMES ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.054263,-76.1442119989999,3960
-8477304.67233904,5321742.72535122,2023/06/14 04:00:00+00,1654,1654,200 LILAC ST     ,False,SIMPLE ASSAULT,43.064159788,-76.1529235529999,3961
-8476118.50171628,5316274.60135954,2023/11/22 05:00:00+00,1105,1105,300 GARFIELD AVE    ,False,CRIMINAL MISCHIEF,43.028262,-76.1422680009999,3962
-8480678.03662837,5319990.82619624,2023/11/22 05:00:00+00,1310,1310,1800 E  FAYETTE ST     ,False,SIMPLE ASSAULT,43.0526610000001,-76.183227,3963
-8471409.68725573,5319420.47953876,2023/11/22 05:00:00+00,921,921,200 W  FAYETTE ST     ,False,CRIMINAL MISCHIEF,43.0489170000001,-76.099968001,3964
-8476017.407366,5318002.4165485,2023/06/14 04:00:00+00,1200,1759,100 GAGE CT     ,True,CRIMINAL MISCHIEF,43.0396072360001,-76.141359855,3965
-8476222.19571064,5322105.25149323,2023/11/23 05:00:00+00,123,123,1200 BUTTERNUT ST     ,False,CRIMINAL MISCHIEF,43.066539,-76.1431995,3966
-8478715.36257487,5317734.32163876,2023/11/23 05:00:00+00,510,510,300 KELLOGG ST     ,False,SIMPLE ASSAULT,43.0378470000001,-76.1655959989999,3967
-8477702.93384736,5317077.02303306,2023/06/14 04:00:00+00,2151,2151,100 HURON ST     ,False,SIMPLE ASSAULT,43.0335311480001,-76.156501197,3968
-8480016.29780402,5319301.20471171,2023/11/23 05:00:00+00,1150,1150,1300 E  FAYETTE ST     ,False,OFFN AGAINST FAMILY,43.0481340000001,-76.1772824989999,3969
-8476518.24733606,5321188.71277317,2023/06/14 04:00:00+00,2223,2230,100 JOSEPHINE ST     ,False,SIMPLE ASSAULT,43.0605236970001,-76.145858977,3970
-8478042.10240587,5317965.97896355,2023/11/23 05:00:00+00,1533,1533,600 W  ONONDAGA ST     ,False,SIMPLE ASSAULT,43.039368,-76.159548,3971
-8474970.0906648,5320400.34514516,2023/06/14 04:00:00+00,2354,2354,200 DELHI ST     ,True,CRIMINAL MISCHIEF,43.055349117,-76.131951649,3972
-8474959.83268504,5319083.22361694,2023/11/23 05:00:00+00,1130,1145,1200 W  GENESEE ST     ,False,CRIMINAL MISCHIEF,43.046703,-76.1318595,3973
-8478243.98030242,5314720.55820414,2023/11/24 05:00:00+00,140,140,100 VALLEY DR     ,False,POSSESSION/USE DRUG,43.0180560000001,-76.1613614999999,3974
-8471409.68725573,5319420.47953876,2023/11/23 05:00:00+00,2000,2300,200 W  FAYETTE ST     ,False,CRIMINAL MISCHIEF,43.0489170000001,-76.099968001,3975
-8477223.85973207,5318712.57664314,2023/06/14 04:00:00+00,300,911,100 HARRISON ST     ,False,CRIMINAL MISCHIEF,43.044269704,-76.152197601,3976
-8478076.16617005,5318909.11658414,2023/11/24 05:00:00+00,235,310,300 TULLY ST     ,False,SIMPLE ASSAULT,43.0455600000001,-76.1598539999999,3977
-8474970.0906648,5320400.34514516,2023/06/15 04:00:00+00,112,112,200 DELHI ST     ,True,CRIMINAL MISCHIEF,43.055349117,-76.131951649,3978
-8480657.49818231,5317155.88877369,2023/11/24 05:00:00+00,709,735,1700 W  ONONDAGA ST     ,False,SIMPLE ASSAULT,43.034049,-76.1830424999999,3979
-8476893.06763128,5320467.80410322,2023/06/15 04:00:00+00,126,127,300 PROSPECT AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0557919120001,-76.149226045,3980
-8474959.83268504,5319083.22361694,2023/11/24 05:00:00+00,743,743,1200 W  GENESEE ST     ,True,CRIMINAL MISCHIEF,43.046703,-76.1318595,3981
,,2023/06/15 04:00:00+00,131,131,0 SCHILLER PARK RD     ,False,POSSESSION/USE DANGEROUS WEAPONS,,,3982
-8480015.79697764,5317440.98865011,2023/11/24 05:00:00+00,1954,1954,400 ROWLAND ST     ,False,SIMPLE ASSAULT,43.035921,-76.1772779999999,3983
-8479620.05618786,5322321.931704,2023/11/24 05:00:00+00,1429,1450,1 DESTINY USA DR,False,CRIMINAL MISCHIEF,43.067961,-76.1737229999999,3984
-8475334.03315334,5314434.17103454,2023/11/24 05:00:00+00,2148,2148,1000 IVY RIDGE RD     ,False,OFFN AGAINST FAMILY,43.016175,-76.1352209999999,3985
-8477925.93027584,5321903.170337,2023/06/15 04:00:00+00,148,149,1500 N  STATE ST     ,False,SIMPLE ASSAULT,43.065212779,-76.1585044079999,3986
-8472480.69196533,5319313.54341631,2023/11/25 05:00:00+00,130,130,200 GENESEE PARK DR     ,False,OFFN AGAINST FAMILY,43.048215,-76.109589,3987
-8477786.411109,5323531.1504741,2023/06/15 04:00:00+00,940,940,2900 GRANT BLVD   ,False,CRIMINAL MISCHIEF,43.075896094,-76.157251086,3988
-8477092.82544813,5318776.13938196,2023/11/25 05:00:00+00,146,325,100 E  ONONDAGA ST     ,False,OFFN AGAINST FAMILY,43.0446870000001,-76.1510205,3989
-8479620.05618786,5322321.931704,2023/11/24 05:00:00+00,1145,1930,1 DESTINY USA DR,True,CRIMINAL MISCHIEF,43.067961,-76.1737229999999,3990
-8479683.61505301,5319632.37967037,2023/06/15 04:00:00+00,1744,1744,500 RICHMOND AVE    ,True,CRIMINAL MISCHIEF,43.0503080300001,-76.174293959,3991
-8477676.41798994,5317775.4438216,2023/11/25 05:00:00+00,343,343,300 MIDLAND AVE    ,False,DRIVING UNDER INFLUENCE,43.0381170000001,-76.156263001,3992
-8475999.99799951,5321169.01747435,2023/06/15 04:00:00+00,1800,1841,200 BEECHER ST     ,False,OFFN AGAINST FAMILY,43.060394429,-76.1412034639999,3993
-8477602.60693365,5319381.70743641,2023/06/15 04:00:00+00,1924,1924,300 S  FRANKLIN ST     ,False,ALL OTHER OFFENSES,43.0486624750001,-76.1555999449999,3994
-8473874.30078189,5318990.00055023,2023/11/26 05:00:00+00,311,311,1800 W  GENESEE ST     ,False,CRIMINAL MISCHIEF,43.046091,-76.122108001,3995
-8479573.11220201,5317962.56391821,2023/06/03 04:00:00+00,1920,1920,100 FENTON ST     ,False,SIMPLE ASSAULT,43.0393455780001,-76.173301295,3996
-8479620.05618786,5322321.931704,2023/11/25 05:00:00+00,1845,1845,1 DESTINY USA DR,False,SIMPLE ASSAULT,43.067961,-76.1737229999999,3997
-8480129.76631759,5319088.28510771,2023/06/16 04:00:00+00,230,230,100 WHITTIER AVE    ,False,CRIMINAL MISCHIEF,43.046736228,-76.1783018039999,3998
-8479345.04138586,5320192.37528778,2023/11/26 05:00:00+00,1500,1500,1000 W  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.0539840000001,-76.1712525,3999
-8473217.07050825,5322981.60303909,2023/11/26 05:00:00+00,1844,1844,100 LINWILL TER    ,False,CRIMINAL MISCHIEF,43.0722900000001,-76.116204001,4000
-8476451.12424346,5324318.91763302,2023/11/26 05:00:00+00,1857,1857,300 MALVERNE DR     ,False,SIMPLE ASSAULT,43.0810650000001,-76.145256,4001
-8476515.01662179,5318308.23857295,2023/06/16 04:00:00+00,311,311,1000 S  TOWNSEND ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0416151160001,-76.145829955,4002
-8478087.44383635,5315705.86133012,2023/06/16 04:00:00+00,510,510,100 TEMPLE PL     ,False,OFFN AGAINST FAMILY,43.0245270620001,-76.1599553089999,4003
-8480982.10581747,5319992.19726381,2023/11/27 05:00:00+00,952,952,1600 W  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.05267,-76.1859585,4004
-8479620.05618786,5322321.931704,2023/11/26 05:00:00+00,1653,1653,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,4005
-8476544.4228898,5312814.73382493,2023/06/16 04:00:00+00,721,721,200 W  GLEN AVE    ,False,OFFN AGAINST FAMILY,43.005537401,-76.146094116,4006
-8472753.2020788,5319637.09748605,2023/11/27 05:00:00+00,1402,1426,200 BRUCE ST     ,False,SIMPLE ASSAULT,43.0503390000001,-76.112037,4007
-8476769.7206261,5319449.27024237,2023/11/27 05:00:00+00,1222,1222,300 E  WASHINGTON ST     ,True,CRIMINAL MISCHIEF,43.0491060000001,-76.148118,4008
-8477873.78733579,5318379.960791,2023/11/27 05:00:00+00,1505,1505,100 SHONNARD ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.042086,-76.158036,4009
-8471437.42907471,5320183.95919322,2023/06/16 04:00:00+00,725,725,2600 ERIE BLVD E ,True,CRIMINAL MISCHIEF,43.0539287560001,-76.10021721,4010
-8477557.19470397,5322498.84522382,2023/11/27 05:00:00+00,2037,2100,700 DANFORTH ST     ,False,SIMPLE ASSAULT,43.069122,-76.1551919999999,4011
-8476334.90658375,5320234.87939284,2023/11/27 05:00:00+00,2234,2234,600 JAMES ST     ,False,OFFN AGAINST FAMILY,43.054263,-76.1442119989999,4012
-8480398.81172322,5320972.73835883,2023/06/16 04:00:00+00,724,725,500 STATE FAIR BLVD   ,False,SIMPLE ASSAULT,43.059106157,-76.18071868,4013
-8477631.83442255,5315046.69399003,2023/11/27 05:00:00+00,630,1835,200 MARGUERITE AVE    ,False,CRIMINAL MISCHIEF,43.0201980000001,-76.1558625,4014
-8480678.03662837,5319990.82619624,2023/11/27 05:00:00+00,835,935,1800 E  FAYETTE ST     ,False,CRIMINAL MISCHIEF,43.0526610000001,-76.183227,4015
-8479276.11725522,5314974.80854391,2023/06/16 04:00:00+00,1130,1130,700 GLENWOOD AVE    ,False,OFFN AGAINST FAMILY,43.0197258760001,-76.170633344,4016
-8476767.21593756,5322038.05422117,2023/11/28 05:00:00+00,240,240,500 CARBON ST     ,False,SIMPLE ASSAULT,43.0660980000001,-76.1480955,4017
-8477014.6791656,5324464.31927526,2023/11/28 05:00:00+00,1342,1342,1500 LEMOYNE AVE    ,False,COERCION,43.0820190000001,-76.1503185,4018
-8477384.97398956,5319283.99285532,2023/06/16 04:00:00+00,2039,2039,100 WALTON ST     ,False,ALL OTHER OFFENSES,43.0480210090001,-76.153644915,4019
-8476222.69664835,5321729.50152502,2023/11/28 05:00:00+00,1510,1510,1000 BUTTERNUT ST     ,False,OFFN AGAINST FAMILY,43.0640730000001,-76.143204,4020
-8476222.69664835,5321729.50152502,2023/11/28 05:00:00+00,1605,1605,1000 BUTTERNUT ST     ,False,OFFN AGAINST FAMILY,43.0640730000001,-76.143204,4021
-8482195.10577334,5320389.48231717,2023/06/16 04:00:00+00,2153,2220,300 ESSEX ST     ,False,CRIMINAL MISCHIEF,43.0552778140001,-76.196855064,4022
-8476332.40200653,5318451.24428097,2023/11/28 05:00:00+00,2014,2014,900 S  MCBRIDE ST     ,False,OFFN AGAINST FAMILY,43.0425540000001,-76.1441895,4023
-8477225.5739409,5314302.62771498,2023/11/28 05:00:00+00,2310,2310,200 KENMORE AVE    ,True,CRIMINAL MISCHIEF,43.0153110000001,-76.152213,4024
-8476707.42635038,5319200.73520718,2023/07/10 04:00:00+00,1500,1600,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,4025
-8476769.7206261,5319449.27024237,2023/11/29 05:00:00+00,1150,1150,300 E  WASHINGTON ST     ,False,OFFN AGAINST FAMILY,43.0491060000001,-76.148118,4026
-8477965.9652175,5321837.46821098,2023/07/04 04:00:00+00,1931,1931,200 SUNSET AVE    ,False,SIMPLE ASSAULT,43.0647815820001,-76.1588640479999,4027
-8472013.97342295,5322768.50810305,2023/06/16 04:00:00+00,630,640,200 N  MIDLER AVE    ,True,CRIMINAL MISCHIEF,43.070891628,-76.1053963959999,4028
-8477634.3391111,5323242.19291179,2023/11/29 05:00:00+00,2018,2018,800 TURTLE ST     ,False,SIMPLE ASSAULT,43.0740000000001,-76.155885,4029
-8477999.52270065,5312435.18626209,2023/11/29 05:00:00+00,2116,2116,100 HOPPER RD     ,True,CRIMINAL MISCHIEF,43.003044,-76.1591655,4030
-8476632.96463167,5317985.16976873,2023/11/29 05:00:00+00,2235,2235,100 LATIMER TER    ,True,CRIMINAL MISCHIEF,43.039494,-76.1468895,4031
,,2023/07/19 04:00:00+00,1155,1155,0 UNKNOWN        ,False,SIMPLE ASSAULT,,,4032
-8479761.32062168,5317161.37138161,2023/12/28 05:00:00+00,1510,1510,1300 W  ONONDAGA ST     ,False,CRIMINAL MISCHIEF,43.0340850000001,-76.174992,4033
-8476707.42635038,5319200.73520718,2023/07/10 04:00:00+00,1500,1600,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,4034
-8479740.57345159,5315869.80411698,2023/06/17 04:00:00+00,841,841,100 TWIN HILLS DR     ,False,OFFN AGAINST FAMILY,43.025603704,-76.174805625,4035
-8477395.8926505,5319260.07581403,2023/12/08 05:00:00+00,2200,2210,400 S  CLINTON ST     ,False,SIMPLE ASSAULT,43.0478640000001,-76.153742999,4036
-8478241.19609064,5322154.13712675,2023/07/19 04:00:00+00,904,904,200 TURTLE ST     ,False,SIMPLE ASSAULT,43.0668598230001,-76.161336489,4037
-8476707.42635038,5319200.73520718,2023/07/18 04:00:00+00,1500,1600,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,4038
-8477610.63251234,5318010.22631806,2023/07/19 04:00:00+00,1328,2343,400 TEMPLE ST     ,False,SIMPLE ASSAULT,43.0396585120001,-76.15567204,4039
-8474889.71810377,5311719.9175007,2023/07/19 04:00:00+00,1214,1214,200 LAFAYETTE RD     ,False,SIMPLE ASSAULT,42.9983448360001,-76.13122965,4040
-8475430.43549841,5321779.78714835,2023/07/19 04:00:00+00,1701,1701,900 OAK ST     ,False,SIMPLE ASSAULT,43.0644030240001,-76.1360869969999,4041
-8476678.30906777,5317786.47373563,2023/07/19 04:00:00+00,1741,1741,300 BURT ST     ,False,SIMPLE ASSAULT,43.03818942,-76.147296836,4042
-8477771.2696545,5323522.72954197,2023/07/19 04:00:00+00,1700,2049,100 MURRAY AVE    ,False,FRAUD,43.075840838,-76.1571150679999,4043
-8476407.9549902,5313994.35116898,2023/07/19 04:00:00+00,1725,1749,200 W  MATSON AVE    ,True,OFFN AGAINST FAMILY,43.0132861370001,-76.144868204,4044
-8482109.79240803,5320262.23751372,2023/07/19 04:00:00+00,2240,2240,900 AVERY AVE    ,True,CRIMINAL MISCHIEF,43.0544425800001,-76.1960886809999,4045
-8477235.85696755,5319378.90089236,2023/07/19 04:00:00+00,1336,1336,300 S  SALINA ST     ,False,SIMPLE ASSAULT,43.0486440510001,-76.152305374,4046
-8475085.31591125,5319958.86072698,2023/07/19 04:00:00+00,2300,2300,100 OAK ST     ,False,OFFN AGAINST FAMILY,43.052451171,-76.132986735,4047
-8476671.75479879,5317370.11508496,2023/07/19 04:00:00+00,1115,1115,1300 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0354556410001,-76.1472379579999,4048
-8477366.69009716,5313488.57194136,2023/07/19 04:00:00+00,2300,2305,900 BALLANTYNE RD     ,False,SIMPLE ASSAULT,43.0099638660001,-76.153480668,4049
-8476843.59680429,5317777.23462061,2023/07/19 04:00:00+00,2253,2253,1000 MONTGOMERY ST     ,False,SIMPLE ASSAULT,43.038128758,-76.148781641,4050
-8477358.60451726,5320933.59705399,2023/06/12 04:00:00+00,2234,2234,900 N  STATE ST     ,False,SIMPLE ASSAULT,43.058849251,-76.1534080339999,4051
-8475412.92438591,5321462.17544328,2023/07/19 04:00:00+00,2022,627,300 JASPER ST     ,False,SIMPLE ASSAULT,43.062318512,-76.1359296919999,4052
-8473285.45306957,5318568.20125576,2023/07/19 04:00:00+00,1230,632,500 ALLEN ST     ,False,CRIMINAL MISCHIEF,43.0433218540001,-76.1168182919999,4053
-8477361.82688257,5321634.62887654,2023/07/20 04:00:00+00,123,123,2000 LODI ST     ,False,ALL OTHER OFFENSES,43.0634503470001,-76.153436981,4054
-8473983.0422246,5322999.66031128,2023/07/20 04:00:00+00,10,10,1800 TEALL AVE    ,False,UNAUTHORIZED USE MV,43.0724084940001,-76.123084842,4055
-8478448.79759013,5319903.85049889,2023/07/20 04:00:00+00,56,56,400 PARK AVE    ,False,OFFN AGAINST FAMILY,43.052090069,-76.1632014049999,4056
-8475422.64903399,5315291.62091939,2023/07/20 04:00:00+00,418,418,100 RONEY LN     ,False,SIMPLE ASSAULT,43.021806586,-76.13601705,4057
-8474795.29167966,5315698.37675686,2023/07/20 04:00:00+00,21,21,1200 E  COLVIN ST     ,False,CRIMINAL MISCHIEF,43.024477909,-76.1303814029999,4058
-8475501.6667255,5318460.44887741,2023/07/20 04:00:00+00,915,925,700 S  CROUSE AVE    ,True,SIMPLE ASSAULT,43.0426144310001,-76.1367268779999,4059
-8477798.3816278,5321689.56290431,2023/07/20 04:00:00+00,313,313,200 KIRKPATRICK ST     ,False,CRIMINAL MISCHIEF,43.063810882,-76.157358619,4060
-8477592.82684846,5321904.43441536,2023/07/20 04:00:00+00,1957,2011,400 UNION AVE    ,False,DRIVING UNDER INFLUENCE,43.0652210750001,-76.155512089,4061
-8477515.57524068,5322668.41304439,2023/07/20 04:00:00+00,1206,1206,1100 SPRING ST     ,False,SIMPLE ASSAULT,43.070234773,-76.154818126,4062
-8477248.55262151,5317048.82139591,2023/07/20 04:00:00+00,1354,1354,100 BLAINE ST     ,True,CRIMINAL MISCHIEF,43.033345968,-76.1524194209999,4063
-8475812.67022832,5321751.00663184,2023/07/20 04:00:00+00,2037,2038,200 GRUMBACH AVE    ,False,CRIMINAL MISCHIEF,43.0642141380001,-76.13952067,4064
-8475541.2277801,5323004.54258039,2023/07/20 04:00:00+00,1250,613,100 MAYAR ST     ,False,CRIMINAL MISCHIEF,43.072440532,-76.137082261,4065
-8476445.60480047,5314359.46470715,2023/07/20 04:00:00+00,1015,617,1100 CANNON ST     ,False,CRIMINAL MISCHIEF,43.0156843170001,-76.145206418,4066
-8476513.05461577,5318475.52252604,2023/07/20 04:00:00+00,1401,1401,900 S  TOWNSEND ST     ,False,OFFN AGAINST FAMILY,43.042713394,-76.14581233,4067
-8473858.73542277,5320434.89731903,2023/07/21 04:00:00+00,208,208,1600 HAWLEY AVE    ,False,SIMPLE ASSAULT,43.0555759150001,-76.1219681749999,4068
-8477023.74391173,5313387.87123754,2023/07/21 04:00:00+00,440,449,200 CORAL AVE    ,True,CRIMINAL MISCHIEF,43.0093023800001,-76.1503999299999,4069
-8478041.9906411,5315732.78196727,2023/07/21 04:00:00+00,56,56,100 PARKWAY DR     ,False,OFFN AGAINST FAMILY,43.024703856,-76.159546996,4070
-8476006.36246876,5314446.62465928,2023/07/21 04:00:00+00,1209,1209,100 W  CALTHROP AVE    ,False,SIMPLE ASSAULT,43.016256797,-76.141260637,4071
-8476101.51580914,5313728.94752288,2023/07/20 04:00:00+00,1815,1249,3800 S  SALINA ST     ,False,SIMPLE ASSAULT,43.0115428240001,-76.142115414,4072
-8476538.15070441,5316074.36409835,2023/07/21 04:00:00+00,238,300,2000 S  SALINA ST     ,False,SIMPLE ASSAULT,43.0269470600001,-76.1460377719999,4073
-8478260.40471406,5318952.18469559,2023/07/21 04:00:00+00,1828,1828,0 STONE CT     ,False,SIMPLE ASSAULT,43.0458427410001,-76.161509043,4074
-8477235.85696755,5319378.90089236,2023/07/21 04:00:00+00,1055,1055,300 S  SALINA ST     ,True,CRIMINAL MISCHIEF,43.0486440510001,-76.152305374,4075
-8477384.97398956,5319283.99285532,2023/07/21 04:00:00+00,1927,1927,100 WALTON ST     ,False,ALL OTHER OFFENSES,43.0480210090001,-76.153644915,4076
-8479359.36542134,5318489.16945164,2023/07/21 04:00:00+00,1523,1523,500 S  GEDDES ST     ,True,CRIMINAL MISCHIEF,43.04280299,-76.171381175,4077
-8476631.03001023,5321087.4006888,2023/07/21 04:00:00+00,1926,1926,600 BUTTERNUT ST     ,False,OFFN AGAINST FAMILY,43.0598587430001,-76.1468721209999,4078
-8478524.94869344,5318112.77637459,2023/07/21 04:00:00+00,2358,2358,100 CONGRESS AVE    ,False,POSSESSION/USE DRUG,43.0403318130001,-76.163885482,4079
-8477878.97738441,5324057.68640869,2023/07/21 04:00:00+00,2243,2243,1000 WOLF ST     ,False,CRIMINAL MISCHIEF,43.079350989,-76.158082623,4080
-8475391.39630959,5316162.65669871,2023/07/22 04:00:00+00,2337,6,100 JAMESVILLE AVE    ,False,SIMPLE ASSAULT,43.0275268730001,-76.1357363019999,4081
-8475449.97418412,5322174.74068549,2023/07/22 04:00:00+00,0,0,1100 OAK ST     ,False,SIMPLE ASSAULT,43.0669950380001,-76.136262516,4082
-8472934.43811349,5322951.13309058,2023/07/22 04:00:00+00,224,224,300 NORTH AVE    ,False,SIMPLE ASSAULT,43.0720900520001,-76.113665071,4083
-8477722.33727989,5321863.78301522,2023/07/25 04:00:00+00,2347,30,1100 N  SALINA ST     ,False,POSSESSION/USE DRUG,43.0649542840001,-76.1566755009999,4084
-8476634.19883086,5315496.74686541,2023/07/22 04:00:00+00,311,311,100 FERNWOOD AVE    ,False,SIMPLE ASSAULT,43.023153742,-76.1469005869999,4085
-8478398.63391064,5317386.87992371,2023/07/22 04:00:00+00,1410,1410,100 PALMER AVE    ,False,CRIMINAL MISCHIEF,43.0355657200001,-76.162750777,4086
-8476851.75373998,5319126.57464,2023/07/22 04:00:00+00,1145,1148,400 MONTGOMERY ST     ,True,CRIMINAL MISCHIEF,43.046987593,-76.1488549159999,4087
-8482358.50864825,5320705.90241608,2023/07/22 04:00:00+00,1400,1441,100 MORGAN AVE    ,True,CRIMINAL MISCHIEF,43.0573547440001,-76.1983229369999,4088
-8475095.43618879,5319961.89839323,2023/07/22 04:00:00+00,1520,1520,300 LODI ST     ,True,CRIMINAL MISCHIEF,43.052471111,-76.1330776469999,4089
-8477551.68873064,5316186.46393985,2023/07/22 04:00:00+00,1733,1733,400 KIRK AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.027683213,-76.1551425389999,4090
-8477810.08431191,5317958.33814021,2023/07/22 04:00:00+00,2018,2018,100 LINCOLN AVE    ,True,CRIMINAL MISCHIEF,43.039317833,-76.157463746,4091
-8477337.75270685,5312297.3991717,2023/07/22 04:00:00+00,411,412,400 W  SENECA TPKE   ,False,CRIMINAL MISCHIEF,43.0021387960001,-76.153220719,4092
-8477413.2198632,5312663.47059927,2023/07/22 04:00:00+00,2333,2340,100 MILBURN DR     ,False,CRIMINAL MISCHIEF,43.0045437040001,-76.153898652,4093
-8476101.51580914,5313728.94752288,2023/07/22 04:00:00+00,1132,1132,3800 S  SALINA ST     ,True,SIMPLE ASSAULT,43.0115428240001,-76.142115414,4094
-8477749.92091387,5321030.74048392,2023/07/22 04:00:00+00,2302,2302,200 W  DIVISION ST     ,False,OFFN AGAINST FAMILY,43.059486855,-76.156923289,4095
-8475487.65516383,5319347.44051134,2023/07/22 04:00:00+00,1735,628,300 S  CROUSE AVE    ,False,CRIMINAL MISCHIEF,43.0484375240001,-76.1366010099999,4096
-8479640.62769581,5319911.06666726,2023/07/22 04:00:00+00,1925,1925,800 PARK AVE    ,False,CRIMINAL MISCHIEF,43.052137438,-76.173907797,4097
