X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,QualityOfLife,CODE_DEFINED,LAT,LONG,ObjectId
-8477078.73329115,5316726.65167599,2024/01/22 05:00:00+00,1209,1209,200 FURMAN ST     ,False,SIMPLE ASSAULT,43.03123047,-76.1508939079999,333
-8478763.17140186,5322900.26025645,2024/02/04 05:00:00+00,828,828,2000 PARK ST     ,False,OFFN AGAINST FAMILY,43.071756216,-76.1660254729999,334
-8477643.0347218,5324418.06256071,2024/02/15 05:00:00+00,3,3,500 SEVENTH NORTH ST     ,False,SIMPLE ASSAULT,43.081715505,-76.155963114,335
-8472854.79580832,5319656.86237193,2024/01/07 05:00:00+00,1600,1615,100 CROLY ST   ,False,FRAUD,43.050468746,-76.112949632,336
-8472898.47401428,5319247.73718003,2024/01/08 05:00:00+00,843,843,2100 E  FAYETTE ST   ,False,SIMPLE ASSAULT,43.047783,-76.113342,337
-8474558.16157204,5317498.83909595,2024/01/25 05:00:00+00,100,1200,800 OSTROM AVE    ,False,CRIMINAL MISCHIEF,43.0363008460001,-76.128251227,338
-8476274.70878799,5320471.04821503,2024/01/08 05:00:00+00,832,832,800 E  WILLOW ST   ,False,SIMPLE ASSAULT,43.055813206,-76.143671233,339
-8477231.08414438,5318644.53494196,2024/01/22 05:00:00+00,2134,2134,500 S  SALINA ST     ,False,SIMPLE ASSAULT,43.043823,-76.152262499,340
-8469546.26309987,5320413.3889955,2024/02/15 05:00:00+00,304,304,3100 ERIE BLVD E ,True,CRIMINAL MISCHIEF,43.0554347360001,-76.0832285769999,341
-8479353.55732691,5318943.38936565,2024/02/16 05:00:00+00,1754,1754,200 S  GEDDES ST   ,True,CRIMINAL MISCHIEF,43.0457850000001,-76.171329,342
-8476201.57121462,5320346.27976116,2024/02/04 05:00:00+00,1011,1011,700 JAMES ST     ,False,SIMPLE ASSAULT,43.054994234,-76.143014227,343
-8476634.19883086,5315496.74686541,2024/02/15 05:00:00+00,944,944,100 FERNWOOD AVE  ,False,SIMPLE ASSAULT,43.023153742,-76.1469005869999,344
-8473707.49910029,5322806.16965044,2024/01/08 05:00:00+00,1800,1114,100 SWANSEA DR   ,True,CRIMINAL MISCHIEF,43.071138773,-76.120609596,345
-8476077.683642,5313771.06189372,2024/01/22 05:00:00+00,1333,1333,100 BENNINGTON DR     ,False,SIMPLE ASSAULT,43.0118194570001,-76.141901326,346
-8474429.84058938,5316995.52391498,2024/02/03 05:00:00+00,247,247,100 DORSET RD   ,True,CRIMINAL MISCHIEF,43.032996,-76.1270985,347
-8476709.92202204,5318971.7801191,2024/01/30 05:00:00+00,1737,1737,600 S  STATE ST   ,False,OFFN AGAINST FAMILY,43.045971384,-76.14758082,348
-8478260.40471406,5318952.18469559,2024/02/04 05:00:00+00,1706,1706,0 STONE CT     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0458427410001,-76.161509043,349
-8477972.16459995,5322229.47187567,2024/02/15 05:00:00+00,441,441,300 COURT ST   ,False,OFFN AGAINST FAMILY,43.0673542210001,-76.158919738,350
-8476201.57121462,5320346.27976116,2024/01/08 05:00:00+00,1045,1045,700 JAMES ST   ,False,POSSESSION/USE DRUG,43.054994234,-76.143014227,351
-8470581.56586767,5321252.03578357,2024/01/22 05:00:00+00,1210,1210,3300 BURNET AVE    ,False,OFFN AGAINST FAMILY,43.060939309,-76.09252886,352
-8477363.0041975,5313471.52758677,2024/01/26 05:00:00+00,204,204,200 EMPIRE AVE    ,False,SIMPLE ASSAULT,43.0098519050001,-76.1534475569999,353
-8477634.5350334,5313211.36743538,2024/01/30 05:00:00+00,1804,1804,100 CAMP AVE  ,False,SIMPLE ASSAULT,43.008142939,-76.15588676,354
-8476201.57121462,5320346.27976116,2024/02/04 05:00:00+00,1634,1634,700 JAMES ST     ,False,SIMPLE ASSAULT,43.054994234,-76.143014227,355
,,2024/02/15 05:00:00+00,954,954,0 GRAHAM CT   ,False,POSSESSION/USE DRUG,,,356
-8479620.05618786,5322321.931704,2024/01/08 05:00:00+00,1342,1342,1 DESTINY USA DR,False,SIMPLE ASSAULT,43.067961,-76.1737229999999,357
-8475122.68664354,5314787.95851495,2024/01/22 05:00:00+00,1455,1455,100 REMINGTON AVE    ,True,CRIMINAL MISCHIEF,43.0184986790001,-76.133322442,358
-8474210.42987302,5319319.02729025,2024/02/03 05:00:00+00,847,847,1500 E  FAYETTE ST     ,False,SIMPLE ASSAULT,43.0482510000001,-76.1251275,359
-8478805.53136241,5319749.52143829,2024/02/17 05:00:00+00,325,325,400 WILKINSON ST   ,True,CRIMINAL MISCHIEF,43.0510770000001,-76.1664059989999,360
-8475767.5495444,5322989.81409979,2024/02/04 05:00:00+00,1916,1916,1700 GRANT BLVD   ,False,SIMPLE ASSAULT,43.072343882,-76.1391153439999,361
-8475558.72675877,5323003.45192533,2024/02/15 05:00:00+00,1130,1130,1500 GRANT BLVD ,False,OFFN AGAINST FAMILY,43.0724333750001,-76.137239457,362
-8476677.95663026,5319706.39907588,2024/01/08 05:00:00+00,1300,1302,400 ERIE BLVD E ,True,CRIMINAL MISCHIEF,43.050793927,-76.14729367,363
-8479033.45813113,5319617.90328794,2024/02/03 05:00:00+00,1634,1634,200 RICHMOND AVE    ,False,OFFN AGAINST FAMILY,43.050213,-76.1684534999999,364
-8476631.03001023,5321087.4006888,2024/01/30 05:00:00+00,2038,2038,600 BUTTERNUT ST   ,False,ALL OTHER OFFENSES,43.0598587430001,-76.1468721209999,365
-8479288.42618528,5319305.51091776,2024/02/04 05:00:00+00,1304,1304,100 N  GEDDES ST     ,True,CRIMINAL MISCHIEF,43.048162269,-76.170743917,366
-8474752.38647624,5319893.97357837,2024/01/22 05:00:00+00,1443,1443,800 BURNET AVE    ,False,ALL OTHER OFFENSES,43.052025234,-76.1299959789999,367
-8473510.29873742,5319566.41809293,2024/02/15 05:00:00+00,1045,1045,1800 ERIE BLVD E ,False,OFFN AGAINST FAMILY,43.0498750250001,-76.118838115,368
-8478253.49811889,5316563.78604797,2024/01/08 05:00:00+00,1524,1524,100 CHENEY ST   ,False,CRIMINAL MISCHIEF,43.0301610000001,-76.161447,369
-8472898.47401428,5319247.73718003,2024/02/03 05:00:00+00,1028,1028,2100 E  FAYETTE ST     ,False,CRIMINAL MISCHIEF,43.047783,-76.113342,370
-8479353.55732691,5318943.38936565,2024/02/17 05:00:00+00,925,925,200 S  GEDDES ST     ,True,CRIMINAL MISCHIEF,43.0457850000001,-76.171329,371
-8477199.02424235,5319753.63453536,2024/01/22 05:00:00+00,955,955,100 N  SALINA ST     ,False,CRIMINAL MISCHIEF,43.0511040000001,-76.1519744999999,372
-8475559.14075596,5321604.22563997,2024/02/04 05:00:00+00,2124,2124,100 WHITWELL DR     ,False,OFFN AGAINST FAMILY,43.0632508080001,-76.137243176,373
-8478000.85586287,5317945.48535945,2024/02/15 05:00:00+00,1957,1957,100 SOUTH AVE  ,False,POSSESSION/USE DRUG,43.039233446,-76.159177476,374
-8479193.04241355,5317934.91461659,2024/01/08 05:00:00+00,1557,1557,200 BARRETT ST   ,False,POSSESSION/USE DRUG,43.039164042,-76.16988707,375
-8477756.95719624,5315506.08696401,2024/01/26 05:00:00+00,56,56,1100 W  COLVIN ST     ,False,OFFN AGAINST FAMILY,43.023215082,-76.1569864969999,376
-8478562.57668507,5315682.55445605,2024/02/17 05:00:00+00,1200,1720,300 PARKWAY DR     ,False,CRIMINAL MISCHIEF,43.0243740000001,-76.1642234999999,377
-8478239.06009225,5318833.60982496,2024/01/22 05:00:00+00,2133,2133,400 TULLY ST     ,False,OFFN AGAINST FAMILY,43.0450642970001,-76.1613173009999,378
-8477202.49596331,5321930.59444547,2024/02/05 05:00:00+00,156,156,100 STEUBEN ST     ,True,CRIMINAL MISCHIEF,43.0653927600001,-76.152005687,379
-8479836.19177348,5317750.71718368,2024/02/15 05:00:00+00,1340,1445,400 FITCH ST   ,False,SIMPLE ASSAULT,43.0379546500001,-76.1756645789999,380
-8477291.19678073,5319070.88521648,2024/01/08 05:00:00+00,1657,1657,400 S  SALINA ST   ,False,OFFN AGAINST FAMILY,43.0466220000001,-76.1528025,381
-8478861.87160386,5318534.80932916,2024/01/26 05:00:00+00,306,306,600 GIFFORD ST     ,False,CRIMINAL MISCHIEF,43.043102628,-76.166912112,382
-8473560.96613761,5320338.15831842,2024/01/22 05:00:00+00,1620,1620,1400 BURNET AVE    ,False,SIMPLE ASSAULT,43.054940925,-76.119293268,383
-8476227.18672001,5322393.63079929,2024/01/30 05:00:00+00,2145,2145,100 HARTLEY ST   ,False,SIMPLE ASSAULT,43.0684315300001,-76.143244335,384
-8476628.77857354,5316336.11167078,2024/01/08 05:00:00+00,1508,1508,1800 S  SALINA ST   ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0286659270001,-76.146851896,385
-8476152.96678723,5320954.59282894,2024/02/04 05:00:00+00,2253,2253,100 ROSEWOOD ST     ,False,SIMPLE ASSAULT,43.0589870580001,-76.142577606,386
-8476516.70133097,5315595.79273669,2024/01/26 05:00:00+00,414,414,200 WEBSTER AVE    ,True,SIMPLE ASSAULT,43.023804211,-76.145845089,387
-8475119.91367503,5320571.77620768,2024/02/15 05:00:00+00,2130,2130,300 OAK ST   ,False,SIMPLE ASSAULT,43.05647437,-76.133297532,388
-8477382.0499605,5318739.12727371,2024/01/08 05:00:00+00,2227,2227,100 DICKERSON ST   ,False,SIMPLE ASSAULT,43.044444012,-76.153618648,389
-8472914.06876174,5316782.60475374,2024/02/04 05:00:00+00,2149,2149,800 MEADOWBROOK DR     ,False,SIMPLE ASSAULT,43.031597886,-76.1134820899999,390
-8472050.96377655,5318953.26208257,2024/01/26 05:00:00+00,1152,1152,600 SALT SPRINGS RD     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0458498140001,-76.105728686,391
-8477618.80993081,5319295.72084822,2024/02/17 05:00:00+00,1100,1130,200 WALTON ST   ,False,SIMPLE ASSAULT,43.048098,-76.155745499,392
-8475637.33913602,5311401.34902136,2024/01/22 05:00:00+00,2211,2211,200 SUNRISE DR     ,False,CRIMINAL MISCHIEF,42.9962517930001,-76.137945644,393
-8476709.92202204,5318971.7801191,2024/02/15 05:00:00+00,936,936,600 S  STATE ST   ,False,OFFN AGAINST FAMILY,43.045971384,-76.14758082,394
-8470770.13217951,5320121.41153521,2024/01/08 05:00:00+00,1755,1755,200 LIME ST   ,False,CRIMINAL MISCHIEF,43.0535181860001,-76.0942227799999,395
-8476753.87251548,5313931.67440834,2024/02/05 05:00:00+00,635,635,2800 MIDLAND AVE    ,False,OFFN AGAINST FAMILY,43.0128744470001,-76.147975634,396
-8477368.84212555,5323819.63111575,2024/02/05 05:00:00+00,1208,1208,300 WILLUMAE DR     ,False,SIMPLE ASSAULT,43.0777890000001,-76.1535,397
-8476407.9549902,5313994.35116898,2024/01/30 05:00:00+00,2106,2106,200 W  MATSON AVE  ,False,DRIVING UNDER INFLUENCE,43.0132861370001,-76.144868204,398
-8475272.91886422,5314480.75973738,2024/01/22 05:00:00+00,825,1016,900 IVY RIDGE RD     ,False,SIMPLE ASSAULT,43.0164810000001,-76.134672001,399
-8473510.29873742,5319566.41809293,2024/02/16 05:00:00+00,44,44,1800 ERIE BLVD E ,False,SIMPLE ASSAULT,43.0498750250001,-76.118838115,400
-8475737.58601102,5311254.83456962,2024/01/08 05:00:00+00,2112,2115,200 LATTER DR     ,False,CRIMINAL MISCHIEF,42.9952891470001,-76.1388461769999,401
-8476518.92883397,5322522.90465469,2024/02/05 05:00:00+00,503,504,200 CLEVELAND AVE    ,False,CRIMINAL MISCHIEF,43.069279889,-76.1458650989999,402
-8477222.5834541,5314549.95337232,2024/01/26 05:00:00+00,1200,1200,100 KENMORE AVE    ,False,OFFN AGAINST FAMILY,43.016935469,-76.152186136,403
,,2024/01/30 05:00:00+00,610,615,0 PRESIDENTIAL PLZ  ,False,CRIMINAL MISCHIEF,,,404
-8477212.33727421,5319713.37257234,2024/01/22 05:00:00+00,930,930,100 ERIE BLVD E ,False,CRIMINAL MISCHIEF,43.0508397040001,-76.152094093,405
-8476023.3848887,5315948.27685296,2024/02/16 05:00:00+00,148,148,500 GARFIELD AVE  ,False,SIMPLE ASSAULT,43.0261190420001,-76.141413552,406
-8476347.52943477,5310276.26627287,2024/01/08 05:00:00+00,2100,2100,5600 S  SALINA ST   ,False,OFFN AGAINST FAMILY,42.988859259,-76.144325392,407
-8476135.62821994,5315636.21770883,2024/02/05 05:00:00+00,1530,1530,200 MCKINLEY AVE    ,False,SIMPLE ASSAULT,43.024069694,-76.1424218509999,408
-8476935.67961917,5322122.34939057,2024/01/26 05:00:00+00,1651,1651,100 HERBERT ST     ,True,CRIMINAL MISCHIEF,43.066651209,-76.149608835,409
-8477455.52961866,5314517.07670576,2024/01/31 05:00:00+00,622,630,100 BERGER AVE  ,False,OFFN AGAINST FAMILY,43.0167195330001,-76.154278727,410
-8475594.5207618,5319321.76922844,2024/01/22 05:00:00+00,1500,1400,900 E  FAYETTE ST     ,False,CRIMINAL MISCHIEF,43.0482690000001,-76.1375609999999,411
-8477382.0499605,5318739.12727371,2024/02/16 05:00:00+00,1023,1023,100 DICKERSON ST   ,False,OFFN AGAINST FAMILY,43.044444012,-76.153618648,412
-8475672.01103858,5320386.93826944,2024/01/09 05:00:00+00,445,448,700 LODI ST   ,True,CRIMINAL MISCHIEF,43.0552611150001,-76.138257107,413
-8473933.57752018,5321882.58642376,2024/02/05 05:00:00+00,1437,1437,1300 TEALL AVE    ,False,SIMPLE ASSAULT,43.0650776890001,-76.1226404929999,414
-8479620.05618786,5322321.931704,2024/02/04 05:00:00+00,1900,2215,1 DESTINY USA DR,False,CRIMINAL MISCHIEF,43.067961,-76.1737229999999,415
-8476428.08110886,5318452.61512264,2024/02/18 05:00:00+00,749,749,100 WEISER CT     ,False,CRIMINAL MISCHIEF,43.042563,-76.145049,416
-8478006.71438503,5319073.33187429,2024/01/22 05:00:00+00,728,728,100 OTISCO ST     ,False,CRIMINAL MISCHIEF,43.0466380620001,-76.159230104,417
-8476861.99702556,5317007.71748703,2024/02/15 05:00:00+00,1315,1315,100 MARTIN LUTHER KING  W ,False,SIMPLE ASSAULT,43.033076067,-76.1489469329999,418
-8475162.48146907,5313648.10328445,2024/01/09 05:00:00+00,840,840,100 AINSLEY DR   ,False,STOLEN PROPERTY,43.011011786,-76.133679925,419
-8476475.33434027,5319943.21599977,2024/02/05 05:00:00+00,1223,1223,200 N  TOWNSEND ST     ,False,CRIMINAL MISCHIEF,43.052348475,-76.145473483,420
-8475541.2277801,5323004.54258039,2024/01/26 05:00:00+00,1600,1600,100 MAYAR ST     ,False,CRIMINAL MISCHIEF,43.072440532,-76.137082261,421
-8477642.35400311,5321881.71958129,2024/02/18 05:00:00+00,1018,1018,300 KIRKPATRICK ST     ,False,SIMPLE ASSAULT,43.065072,-76.155956999,422
-8478191.45331014,5319312.1313193,2024/01/22 05:00:00+00,635,635,100 WYOMING ST     ,False,CRIMINAL MISCHIEF,43.0482057300001,-76.160889642,423
-8480459.36963753,5319184.2949232,2024/02/16 05:00:00+00,1816,1816,200 TENNYSON AVE  ,False,CRIMINAL MISCHIEF,43.0473665160001,-76.181262681,424
-8477732.52980379,5317887.84096102,2024/01/09 05:00:00+00,700,800,200 MIDLAND AVE  ,False,OFFN AGAINST FAMILY,43.038854971,-76.156767062,425
-8472663.52098194,5322638.20880863,2024/02/06 05:00:00+00,950,950,100 FOBES AVE    ,False,SIMPLE ASSAULT,43.070036562,-76.111231381,426
-8477920.37454269,5318626.71364986,2024/02/06 05:00:00+00,544,545,300 GIFFORD ST     ,False,SIMPLE ASSAULT,43.043706,-76.1584544999999,427
-8477574.80221915,5323415.8543451,2024/01/31 05:00:00+00,1038,1038,2800 GRANT BLVD ,False,CRIMINAL MISCHIEF,43.0751395460001,-76.155350171,428
-8477382.0499605,5318739.12727371,2024/02/16 05:00:00+00,1024,1024,100 DICKERSON ST   ,False,OFFN AGAINST FAMILY,43.044444012,-76.153618648,429
-8475162.48146907,5313648.10328445,2024/01/09 05:00:00+00,1135,1135,100 AINSLEY DR   ,False,STOLEN PROPERTY,43.011011786,-76.133679925,430
-8477375.90924343,5320103.91222059,2024/01/22 05:00:00+00,500,500,200 HERALD PL     ,False,CRIMINAL MISCHIEF,43.0534033180001,-76.1535634849999,431
-8477605.00497812,5319213.49968862,2024/02/05 05:00:00+00,2142,2142,300 W  JEFFERSON ST     ,True,DRIVING UNDER INFLUENCE,43.0475582390001,-76.155621487,432
-8477199.52529138,5318437.53587528,2024/02/18 05:00:00+00,1020,1020,600 S  SALINA ST     ,False,SIMPLE ASSAULT,43.0424640000001,-76.151979001,433
-8471214.32143807,5318238.76625264,2024/02/06 05:00:00+00,819,821,3100 E  GENESEE ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0411590000001,-76.098213,434
-8474697.61984712,5317136.74337978,2024/02/05 05:00:00+00,2200,255,100 STRATFORD ST     ,False,CRIMINAL MISCHIEF,43.0339232870001,-76.129504002,435
-8476753.87251548,5313931.67440834,2024/01/31 05:00:00+00,1347,1347,2800 MIDLAND AVE  ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0128744470001,-76.147975634,436
-8478201.21602948,5316340.44270318,2024/02/16 05:00:00+00,1818,1818,100 MORTON AVE  ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0286943680001,-76.160977342,437
-8477214.12551051,5319659.62634555,2024/01/22 05:00:00+00,1127,1055,100 E  WATER ST     ,False,CRIMINAL MISCHIEF,43.0504868900001,-76.152110157,438
-8476334.90658375,5320234.87939284,2024/01/09 05:00:00+00,1218,1218,600 JAMES ST   ,False,SIMPLE ASSAULT,43.054263,-76.1442119989999,439
-8477643.06700446,5317514.97486003,2024/01/26 05:00:00+00,2205,2205,500 TALLMAN ST     ,False,SIMPLE ASSAULT,43.036406793,-76.155963404,440
-8478247.61065366,5314786.91205921,2024/02/06 05:00:00+00,1233,1233,2000 SOUTH AVE    ,True,POSSESSION/USE DRUG,43.018491806,-76.161394112,441
-8478613.17139364,5323096.81029663,2024/02/18 05:00:00+00,2047,2047,300 HIAWATHA BLVD E ,False,SIMPLE ASSAULT,43.073046,-76.164678,442
-8476117.19460282,5313596.23155047,2024/02/16 05:00:00+00,1408,1408,3900 S  SALINA ST   ,False,OFFN AGAINST FAMILY,43.010671056,-76.142256259,443
-8477170.97161935,5320820.35883963,2024/01/23 05:00:00+00,1631,1631,500 N  SALINA ST     ,False,SIMPLE ASSAULT,43.0581060000001,-76.151722499,444
-8476775.57224646,5319925.88413564,2024/01/09 05:00:00+00,1144,1144,100 BURNET AVE  ,False,SIMPLE ASSAULT,43.0522347040001,-76.148170566,445
-8479458.70571041,5317397.66737675,2024/01/26 05:00:00+00,2121,2121,200 ROWLAND ST     ,True,POSSESSION/USE DANGEROUS WEAPONS,43.035636551,-76.172273564,446
-8475550.63494498,5315835.05822413,2024/02/06 05:00:00+00,1237,1237,200 MOORE AVE    ,False,OFFN AGAINST FAMILY,43.025375523,-76.1371667669999,447
-8476634.19883086,5315496.74686541,2024/01/31 05:00:00+00,1609,1609,100 FERNWOOD AVE  ,False,SIMPLE ASSAULT,43.023153742,-76.1469005869999,448
-8476515.01662179,5318308.23857295,2024/02/16 05:00:00+00,1920,1920,1000 S  TOWNSEND ST   ,False,SIMPLE ASSAULT,43.0416151160001,-76.145829955,449
-8476769.7206261,5319449.27024237,2024/01/23 05:00:00+00,1727,1727,300 E  WASHINGTON ST     ,False,POSSESSION/USE DRUG,43.0491060000001,-76.148118,450
-8478376.94252862,5323140.19442654,2024/01/09 05:00:00+00,1213,1213,500 WOLF ST   ,False,SIMPLE ASSAULT,43.0733306880001,-76.16255592,451
-8479024.94219009,5318743.23809819,2024/02/06 05:00:00+00,2004,2004,700 OTISCO ST     ,False,SIMPLE ASSAULT,43.044471,-76.168377,452
-8475634.45195371,5318461.85734246,2024/02/06 05:00:00+00,1336,1336,700 IRVING AVE    ,False,ALL OTHER OFFENSES,43.042623678,-76.137919708,453
-8475935.65934133,5323974.62654545,2024/02/18 05:00:00+00,2129,2129,900 WADSWORTH ST     ,False,SIMPLE ASSAULT,43.078806,-76.1406254999999,454
-8476565.79934898,5317374.38354508,2024/02/16 05:00:00+00,2159,2159,100 CROTON TER  ,False,CRIMINAL MISCHIEF,43.035483668,-76.146286144,455
-8478500.96134692,5316772.11421144,2024/01/23 05:00:00+00,1858,1858,300 COOLIDGE AVE    ,False,CRIMINAL MISCHIEF,43.031529,-76.16367,456
-8477291.19678073,5319070.88521648,2024/01/09 05:00:00+00,1257,1257,400 S  SALINA ST   ,False,SIMPLE ASSAULT,43.0466220000001,-76.1528025,457
-8480678.03662837,5319990.82619624,2024/02/06 05:00:00+00,2013,2013,1800 W  FAYETTE ST     ,False,POSSESSION/USE DRUG,43.0526610000001,-76.183227,458
-8480800.36784319,5319376.64670068,2024/02/06 05:00:00+00,1313,1313,400 ULSTER ST     ,False,SIMPLE ASSAULT,43.0486292530001,-76.1843259199999,459
-8476998.42763313,5321366.3183482,2024/01/31 05:00:00+00,1543,1543,600 E  DIVISION ST   ,False,OFFN AGAINST FAMILY,43.0616893800001,-76.1501725099999,460
-8476183.82031994,5313183.15112156,2024/02/16 05:00:00+00,1915,1915,4200 S  SALINA ST   ,False,POSSESSION/USE DANGEROUS WEAPONS,43.007957586,-76.1428547679999,461
-8476912.28760928,5319373.45369499,2024/01/22 05:00:00+00,1415,1415,300 MONTGOMERY ST     ,False,CRIMINAL MISCHIEF,43.048608292,-76.1493987009999,462
-8476022.82250263,5321743.21476176,2024/01/08 05:00:00+00,1518,1518,900 HIGHLAND ST   ,False,OFFN AGAINST FAMILY,43.0641630000001,-76.1414085,463
-8477631.83442255,5315046.69399003,2024/02/06 05:00:00+00,2049,2049,200 MARGUERITE AVE    ,False,SIMPLE ASSAULT,43.0201980000001,-76.1558625,464
-8476673.14974333,5315616.18556417,2024/02/06 05:00:00+00,2040,2040,100 FAGE AVE    ,False,OFFN AGAINST FAMILY,43.0239381370001,-76.147250489,465
-8470979.88259046,5319966.14701444,2024/02/18 05:00:00+00,1658,1659,300 AUDUBON PKWY   ,False,OFFN AGAINST FAMILY,43.0524990000001,-76.096107,466
-8475495.16833891,5318871.72451361,2024/02/16 05:00:00+00,2201,2201,500 S  CROUSE AVE  ,False,OFFN AGAINST FAMILY,43.0453145210001,-76.136668502,467
-8475122.68664354,5314787.95851495,2024/01/22 05:00:00+00,2355,1625,100 REMINGTON AVE    ,False,CRIMINAL MISCHIEF,43.0184986790001,-76.133322442,468
-8476022.82250263,5321743.21476176,2024/01/09 05:00:00+00,1300,1300,900 HIGHLAND ST   ,False,SIMPLE ASSAULT,43.0641630000001,-76.1414085,469
-8470752.63542723,5320122.60422831,2024/01/26 05:00:00+00,2320,2320,100 POLK ST     ,False,SIMPLE ASSAULT,43.053526015,-76.094065604,470
-8476031.57243725,5314602.04827187,2024/01/18 05:00:00+00,1013,1013,100 W  PLEASANT AVE    ,False,FORGERY/COUNTERFEIT,43.0172776300001,-76.141487102,471
-8477984.49456939,5322710.04869763,2024/02/19 05:00:00+00,127,127,1000 CARBON ST     ,False,SIMPLE ASSAULT,43.0705080000001,-76.1590305,472
-8477304.67233904,5321742.72535122,2024/02/17 05:00:00+00,136,136,200 LILAC ST   ,False,SIMPLE ASSAULT,43.064159788,-76.1529235529999,473
-8476201.57121462,5320346.27976116,2024/01/09 05:00:00+00,1356,1356,700 JAMES ST   ,False,SIMPLE ASSAULT,43.054994234,-76.143014227,474
-8472987.13998869,5322013.3696304,2024/02/06 05:00:00+00,2143,2143,200 HICKOK AVE    ,True,CRIMINAL MISCHIEF,43.0659360000001,-76.1141385,475
-8477382.0499605,5318739.12727371,2023/01/21 05:00:00+00,1345,1355,100 DICKERSON ST     ,False,SIMPLE ASSAULT,43.044444012,-76.153618648,476
-8476876.86385488,5321867.51885735,2024/02/06 05:00:00+00,1808,1808,1100 PARK ST     ,False,SIMPLE ASSAULT,43.064978802,-76.149080484,477
-8481204.02122236,5318955.72759776,2024/02/19 05:00:00+00,1224,1224,600 TOMPKINS ST     ,False,CRIMINAL MISCHIEF,43.045866,-76.1879519999999,478
-8476091.09018224,5315510.71179327,2024/02/17 05:00:00+00,201,201,200 AMHERST AVE  ,True,OFFN AGAINST FAMILY,43.0232454550001,-76.142021759,479
-8481746.59264313,5320859.43979451,2024/01/23 05:00:00+00,2230,500,900 EMERSON AVE    ,False,CRIMINAL MISCHIEF,43.0583625130001,-76.1928260019999,480
-8476167.71261226,5312228.55768405,2024/01/26 05:00:00+00,710,956,100 ORLANDO AVE    ,False,CRIMINAL MISCHIEF,43.0016865310001,-76.14271007,481
-8473513.09051893,5322174.94654607,2024/02/06 05:00:00+00,2301,2301,100 PECK AVE    ,False,SIMPLE ASSAULT,43.0669963890001,-76.118863194,482
-8477361.82688257,5321634.62887654,2024/01/31 05:00:00+00,1831,1831,2000 LODI ST   ,False,CRIMINAL MISCHIEF,43.0634503470001,-76.153436981,483
-8480014.29416451,5317565.72258091,2024/01/09 05:00:00+00,1920,1920,200 HARTSON ST   ,False,SIMPLE ASSAULT,43.0367400000001,-76.1772645,484
-8476518.24733606,5321188.71277317,2024/02/17 05:00:00+00,52,52,100 JOSEPHINE ST   ,True,CRIMINAL MISCHIEF,43.0605236970001,-76.145858977,485
-8480016.29780402,5319301.20471171,2024/01/23 05:00:00+00,200,201,1300 W  FAYETTE ST     ,False,CRIMINAL MISCHIEF,43.0481340000001,-76.1772824989999,486
-8478920.74703538,5318408.7482888,2024/02/06 05:00:00+00,2209,2210,500 SEYMOUR ST     ,False,SIMPLE ASSAULT,43.0422750000001,-76.167440999,487
-8477092.49160098,5321436.74533155,2024/02/06 05:00:00+00,2230,2247,100 MARY ST     ,False,OFFN AGAINST FAMILY,43.0621516090001,-76.151017501,488
-8477327.26429575,5316454.14151116,2024/02/19 05:00:00+00,1420,1420,300 W  KENNEDY ST     ,False,OFFN AGAINST FAMILY,43.0294410000001,-76.1531265,489
-8477475.04091977,5322670.27624989,2024/01/09 05:00:00+00,2005,2012,800 DANFORTH ST   ,False,SIMPLE ASSAULT,43.0702470000001,-76.154454,490
,,2024/02/17 05:00:00+00,458,458,0 WALSH CIR    ,False,OFFN AGAINST FAMILY,,,491
-8480016.29780402,5319301.20471171,2024/01/23 05:00:00+00,100,810,1300 W  FAYETTE ST     ,False,CRIMINAL MISCHIEF,43.0481340000001,-76.1772824989999,492
-8474847.780712,5319112.36089047,2024/01/26 05:00:00+00,1200,1200,100 COMSTOCK AVE  ,False,CRIMINAL MISCHIEF,43.046894282,-76.1308529199999,493
-8476764.34267018,5314089.20231193,2024/02/06 05:00:00+00,2122,2130,2700 MIDLAND AVE  ,True,CRIMINAL MISCHIEF,43.013909158,-76.148069689,494
-8478239.71721121,5317062.61518095,2024/01/31 05:00:00+00,1803,1803,500 BELLEVUE AVE  ,False,SIMPLE ASSAULT,43.0334365420001,-76.161323204,495
-8477443.98289316,5319085.96548592,2024/01/09 05:00:00+00,2259,2259,500 S  CLINTON ST   ,False,SIMPLE ASSAULT,43.046721,-76.1541750009999,496
-8478398.7296454,5315344.30495451,2024/02/17 05:00:00+00,224,224,100 ANNETTA ST   ,False,CRIMINAL MISCHIEF,43.022152589,-76.162751637,497
-8474488.08339224,5319122.63684231,2024/01/23 05:00:00+00,7,7,1500 E  GENESEE ST     ,False,ALL OTHER OFFENSES,43.0469617420001,-76.127621704,498
-8480617.92399202,5316962.62889945,2024/02/07 05:00:00+00,259,259,1800 BELLEVUE AVE    ,False,SIMPLE ASSAULT,43.0327800000001,-76.1826869989999,499
